region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION X,LANAO DEL NORTE,BALOI,COUNCILOR,LONE,"BALAS, BUTSOY",PDPLBN,11146,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BALOI - LONE DIST"
REGION X,LANAO DEL NORTE,BALOI,COUNCILOR,LONE,"CAMPONG, IYOK",PDPLBN,10364,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BALOI - LONE DIST"
REGION X,LANAO DEL NORTE,BALOI,COUNCILOR,LONE,"LOMONDOT, AKIMA",PDPLBN,10468,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BALOI - LONE DIST"
REGION X,LANAO DEL NORTE,BALOI,COUNCILOR,LONE,"MACAUMBANG, POPONG",PDPLBN,10007,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BALOI - LONE DIST"
REGION X,LANAO DEL NORTE,BALOI,COUNCILOR,LONE,"PATARA, COTA",PDPLBN,8568,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BALOI - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"ABAMONGA, SULPICIA",PDPLBN,8193,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"BONTUYAN, BRYAN",AKSYON,2922,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"BUHAT, OMIE",AKSYON,7663,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"CANCELLER, LOREN",PROMDI,249,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"CANENCIA-SULARTE, RISI",AKSYON,5708,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"COLOYAN, ROEL",PDPLBN,6892,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"DAHAB, RICHEL",PDPLBN,3190,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,BAROY,COUNCILOR,LONE,"DELA PEÑA, ROLANDO",IND,4905,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - BAROY - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"ABELLANOSA, BUTCH",IND,18186,1,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"ABERILLA, JAMES JR.",PROMDI,6667,2,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"ABRAGAN, BONG",NP,65690,3,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"ACTUB, SEANO",PROMDI,8896,4,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"ANCIS, KAP TITIN",PDPLBN,43774,5,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"BACSARPA, ATE SOL",PDPLBN,55225,6,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"BACUS, JUN",PDPLBN,41831,7,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,CITY OF ILIGAN,COUNCILOR,LONE,"BADO, ROLANDO",PDR,6621,8,"MEMBER, SANGGUNIANG PANLUNGSOD LANAO DEL NORTE - CITY OF ILIGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"ABIAR-IGCOL, VILMA",ASPIN,4005,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"ARASAN, ALFREDO",PFP,626,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"ATAY, BYRON JOHN",PDPLBN,17035,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"BACALSO, MELODINA",PFP,498,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"BARCENAS, BEN BAGUIO",AKSYON,5361,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"BARQUILLA, NOLI",IND,1149,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"CORONEL, JUNJUN",PPM,3247,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAPATAGAN,COUNCILOR,LONE,"DELA CRUZ, ROSMAR",AKSYON,5470,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAPATAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"ASUM, ALIKHAN",IND,3828,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"AYUNO, DESIDERIO",PDR,4652,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"BAGUAN, NASHIBA",IND,1959,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"BANDEJON, LEAH",PDR,5347,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"BORRES, EDGAR",PFP,4263,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"DATUDACULA, ORAK",IND,1401,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"DENSING, TOTO",PFP,2743,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KAUSWAGAN,COUNCILOR,LONE,"DIMAKUTA, AGA",PDR,5753,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KAUSWAGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"ABEJUELA, BELEN TITOT",IND,4627,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"AMPASO, DAUB",IND,170,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"ANGGONG, BERNALDO",IND,404,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"AUSTRIA, BOBONG",PDPLBN,3570,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"BACALSO, JIMMY",IND,5896,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"BAGUIO, ROLANDO JR.",IND,7481,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"BALEÑA, CHRISTY ANN",IND,6729,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,KOLAMBUGAN,COUNCILOR,LONE,"BRIGOÑOS, LITO",IND,107,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - KOLAMBUGAN - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"ABUCAY, LYNDON",PPM,16920,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"AGBAYANI, POL",IND,1016,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"ANCANAN, MARK ZEUS",PDPLBN,14099,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"BONTILAO, BEN BRYAN",PDPLBN,23022,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"CLAMUCHA, KINGKING",PDPLBN,18339,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"DE GUZMAN, VIRGINIA",PRP,4992,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"DEJARME, RONE",PDPLBN,18280,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LALA,COUNCILOR,LONE,"ELUMBA, HENRY",PROMDI,858,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LALA - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"BAYAL, GARY",IND,5847,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"BONGABONG, JEREMY",PFP,1328,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"CANONIGO, ALBERTO",IND,979,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"CANOY-LADLAD, RIMA",PDPLBN,5623,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"CHAN, EDNA",PDPLBN,6118,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"CHANG, TATA",PDPLBN,7118,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"DEAÑO, ROY",PFP,2099,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,LINAMON,COUNCILOR,LONE,"DIAO, MARC CHRISTIAN",IND,1627,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - LINAMON - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"AGUINID, WALTER",PFP,2480,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"ALFECHE, LUIS",PFP,2192,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"ANGNIE, MAMBUAY",PDPLBN,4551,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"BASTIGUE, ROSA",PFP,2933,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"BATALO, BELIT",PDPLBN,4395,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"BUANDING, USODAN",PDPLBN,4310,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"CALI, MANGAWAN",PDPLBN,4305,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAGSAYSAY,COUNCILOR,LONE,"DERIPOSUN, BANTOLINAY",PFP,1597,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAGSAYSAY - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"ADALIN, BOY",PADAYN,2428,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"ALTAYA, EDGAR",IND,871,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"BILIRAN, MICHAEL",PADAYN,3920,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"BILLA, ALINOR",IND,2963,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"BONGCAWIL, BOBOY",PDPLBN,4607,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"CALIBO, BONIFACIO",PDPLBN,3341,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"CANOY, IAN",PADAYN,3169,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MAIGO,COUNCILOR,LONE,"DEROMOL, KONGKONG",PADAYN,3835,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MAIGO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"AZIS, MIKEE",PDPLBN,3666,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"BACAR, CAMALODIN",PDPLBN,3056,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"CABILI, LUCMAN",IND,918,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"DIAMPUAN, RAIHANA",IND,327,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"DIDATO, AQUINO",PDPLBN,3131,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"DISOCOR, YASSER",PDPLBN,2794,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"DOWA, JUNIDE",PDPLBN,3470,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MATUNGAO,COUNCILOR,LONE,"EGUE, ZAFWAN",PDPLBN,3123,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MATUNGAO - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ABBAS, JABBAR",PDPLBN,3883,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ABDULRAHIM, MOBARAK",PFP,3574,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ABDULRASAD, TAMANO",IND,125,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ACMAD, LABOY",PFP,4405,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ALAUYA, MASTORA",LAKAS,712,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ALI, ACA",LAKAS,478,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ALINOG, HAFIZ RYAN",PDPLBN,3601,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,MUNAI,COUNCILOR,LONE,"ANDAG, SAIFA",PDPLBN,3690,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - MUNAI - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"ABUBACAR, AIMAH",PFP,30,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"ACMAD, MUSANEF",IND,61,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"ALAMADA, NORIA",PDPLBN,8702,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"ALI, ELIAS",PDPLBN,8439,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"AMAL, ELIYANOR",PFP,200,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"AMBALONG, EBRAHIM",IND,26,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"AMPATUA, AMER",PDPLBN,8460,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,NUNUNGAN,COUNCILOR,LONE,"AMPATUA, JAVIER",PFP,275,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - NUNUNGAN - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"DARIMBANG, MOAMAR",UNA,8397,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"GOTE, MUSA",UNA,119,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"IBRAHIM, H. FAISAL",UNA,8059,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"LANTUD, RYAN",UNA,9537,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"MACABANGUN, HAMIM",UNA,8010,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"MANGOTARA, RAIMONA",UNA,8279,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"MICAWAYAN, SAGA",UNA,8118,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAO RAGAT,COUNCILOR,LONE,"NAGA, MINSUARI",UNA,8255,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAO RAGAT - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"ABDUL, DOWAIDA",IND,2823,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"ABDULGANI, BOGS",PDDS,4713,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"ABDULLATIF, SADAM",IND,379,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"ADATO, NASHRODIN",PDDS,4556,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"ALINGAN, NAS",IND,1067,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"AZIS, MACALNAS",PDPLBN,2350,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"BADIO, ALEX",IND,902,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,PANTAR,COUNCILOR,LONE,"BASHER, NASSER",PDPLBN,1064,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - PANTAR - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"ABUBACAR, MANABI",PFP,1871,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"AMBOR, RAMLA",PDR,2109,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"AMPANG, JAPAR",PDPLBN,2155,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"ANDOG, MARCOS",PDPLBN,3341,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"BAUTE, DIYAH",IND,2255,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"BILANG, BANGLA",PFP,1132,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"CASULOG, EDDING",PFP,317,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,POONA PIAGAPO,COUNCILOR,LONE,"DIMALA, MAYAMAN",IND,1984,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - POONA PIAGAPO - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"ABDULNASSER, JANJAN",NPC,328,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
