Last Name,First Name,Middle Name,Title,Full Name,Position,Party,Year,Province,City,Region,Sex
PAULINO,EVELYN,M.,,"PAULINO, EVELYN M.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,F
LUCIANO,RODOLFO,A.,,"LUCIANO, RODOLFO A.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
MANALO,JAYVIE,C.,,"MANALO, JAYVIE C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
AQUINO,RODRIGO JR.,G.,,"AQUINO, RODRIGO JR. G.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
RESIGURADO,ADORINO,C.,,"RESIGURADO, ADORINO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
CASTRO,FLORANTE,V.,,"CASTRO, FLORANTE V.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
PAULINO,BERNARDO,M.,,"PAULINO, BERNARDO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
BAYBAY,MIRASOL,A.,,"BAYBAY, MIRASOL A.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,F
ENRIQUEZ,TEOFILO,L.,,"ENRIQUEZ, TEOFILO L.",COUNCILOR,PMP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
ENRIQUEZ,ROLANDO,S.,,"ENRIQUEZ, ROLANDO S.",COUNCILOR,PMP,2001,BULACAN,DOÑA REMEDIOS TRINIDAD,,M
CRUZ,AMBROCIO JR.,C.,,"CRUZ, AMBROCIO JR. C.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
JOSE,JOSE,A.,,"JOSE, JOSE A.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
ABALLA,ESTRELITA,M.,,"ABALLA, ESTRELITA M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,F
RAMOS,EDGARDO,D.,,"RAMOS, EDGARDO D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
MENDOZA,CEZAR,L.,,"MENDOZA, CEZAR L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
AGUSTIN,SHARON,M.,,"AGUSTIN, SHARON M.",COUNCILOR,PMP,2001,BULACAN,GUIGUINTO,,F
SANTOS,DANILO,V.,,"SANTOS, DANILO V.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
RAMIREZ,PEDRO,D.,,"RAMIREZ, PEDRO D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
ENRIQUEZ,NOEL,C.,,"ENRIQUEZ, NOEL C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,GUIGUINTO,,M
CRUZ,EDILBERTO,D.,,"CRUZ, EDILBERTO D.",COUNCILOR,INDEPENDENT,2001,BULACAN,GUIGUINTO,,M
OPLE,FELIX,V.,,"OPLE, FELIX V.",MAYOR,LDP,2001,BULACAN,HAGONOY,,M
CONTRERAS,JOSEFINA,R.,,"CONTRERAS, JOSEFINA R.",VICE MAYOR,LDP,2001,BULACAN,HAGONOY,,F
CRUZ,AHTHENA,S.,,"CRUZ, AHTHENA S.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,F
SANTOS,PERDRO JR.,S.,,"SANTOS, PERDRO JR. S.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
SANTOS,ELMER,S.,,"SANTOS, ELMER S.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
DE LUNA,CRISPIN,E.,,"DE LUNA, CRISPIN E.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
VILLANUEVA,CESAR,T.,,"VILLANUEVA, CESAR T.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
BAUTISTA,GERONIMO,C.,,"BAUTISTA, GERONIMO C.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
SORIANO,ROY,C.,,"SORIANO, ROY C.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
CATALIG,DOMINADOR JR.,T.,,"CATALIG, DOMINADOR JR. T.",COUNCILOR,LDP,2001,BULACAN,HAGONOY,,M
DOMINGO,DANILO,A.,,"DOMINGO, DANILO A.",MAYOR,LDP,2001,BULACAN,MALOLOS,,M
CRUZ,VICENTE,C.,,"CRUZ, VICENTE C.",VICE MAYOR,LDP,2001,BULACAN,MALOLOS,,M
NATIVIDAD,CHRISTIAN,D.,,"NATIVIDAD, CHRISTIAN D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MALOLOS,,M
PINEDA,MA. LUISA,G.,,"PINEDA, MA. LUISA G.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,F
SACAY,EMMANUEL,R.,,"SACAY, EMMANUEL R.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,M
OPLE,BERNARDO JR.,B.,,"OPLE, BERNARDO JR. B.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,M
REYES,TOMAS,D.,,"REYES, TOMAS D.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,M
MANALAYSAY,ERENEO,V.,,"MANALAYSAY, ERENEO V.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,M
CALUAG,CESAR JR.,B.,,"CALUAG, CESAR JR. B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MALOLOS,,M
NICODEMUS,GERTRUDES,S.,,"NICODEMUS, GERTRUDES S.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MALOLOS,,F
ALDABA,VICTOR III,G.,,"ALDABA, VICTOR III G.",COUNCILOR,LDP,2001,BULACAN,MALOLOS,,M
FAJARDO,ANTONIO,B.,,"FAJARDO, ANTONIO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MALOLOS,,M
DURAN,LEONCIO JR.,S.,,"DURAN, LEONCIO JR. S.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
SAN JUAN,JOEL,P.,,"SAN JUAN, JOEL P.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
PAPA,ARNOLD,T.,,"PAPA, ARNOLD T.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
SANTIAGO,JUANITO,H.,,"SANTIAGO, JUANITO H.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
DIAZ,WILFREDO,D.C,,"DIAZ, WILFREDO D.C",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
NATIVIDAD,JOSE BENJAMIN,M.,,"NATIVIDAD, JOSE BENJAMIN M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
NIETO,MELENCIO,A.,,"NIETO, MELENCIO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
ANGELES,SEGUNDO,R.,,"ANGELES, SEGUNDO R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,M
DELA ROSA,TEOFISTA,A.,,"DELA ROSA, TEOFISTA A.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,F
REYES,DIVINA,E.,,"REYES, DIVINA E.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MARILAO,,F
ALARILLA,EDUARDO,A.,,"ALARILLA, EDUARDO A.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,M
CARLOS,MANUEL DENNIS,S.,,"CARLOS, MANUEL DENNIS S.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,M
MERCADO,LYDIA,D.V,,"MERCADO, LYDIA D.V",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,F
ROSALES,TOMAS,N.,,"ROSALES, TOMAS N.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,M
CERTEZA,DANILO,A.,,"CERTEZA, DANILO A.",COUNCILOR,REPORMA-LM,2001,BULACAN,MEYCAUAYAN,,M
ALARILLA,AGUSTIN,E.,,"ALARILLA, AGUSTIN E.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,M
AVENDAÑO,LOURDES,L.,,"AVENDAÑO, LOURDES L.",COUNCILOR,REPORMA-LM,2001,BULACAN,MEYCAUAYAN,,F
ACEBEDO,ERLINDA,P.,,"ACEBEDO, ERLINDA P.",COUNCILOR,REPORMA-LM,2001,BULACAN,MEYCAUAYAN,,F
DELOS SANTOS,CIRILO,O.,,"DELOS SANTOS, CIRILO O.",COUNCILOR,REPORMA-LM,2001,BULACAN,MEYCAUAYAN,,M
LEGASPI,CELSO JR.,D.R,,"LEGASPI, CELSO JR. D.R",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,MEYCAUAYAN,,M
LEGASPI,FELICIANO,P.,,"LEGASPI, FELICIANO P.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
GENER,ABNER SR.,F.,,"GENER, ABNER SR. F.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
SANTOS,ROLANDO,B.,,"SANTOS, ROLANDO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
GENER,PATRICIO,I.,,"GENER, PATRICIO I.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
SUMBILLO,ERLINDA,R.,,"SUMBILLO, ERLINDA R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,F
CRUZ,HONORIO,L.,,"CRUZ, HONORIO L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
RAMOS,SANTIAGO,B.,,"RAMOS, SANTIAGO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
RAYO,DANILO,M.,,"RAYO, DANILO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
SAPLALA,FLORINIO,D.L.,,"SAPLALA, FLORINIO D.L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,NORZAGARAY,,M
GENER,TEODORO II,D.,,"GENER, TEODORO II D.",COUNCILOR,PMP,2001,BULACAN,NORZAGARAY,,M
JOAQUIN,ONESIMO,A.,,"JOAQUIN, ONESIMO A.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
SANTIAGO,ZOILITO,A.,,"SANTIAGO, ZOILITO A.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
CORREA,JOSE,S.D.,,"CORREA, JOSE S.D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
ESPINOSA,GAUDIOSO,D.V,,"ESPINOSA, GAUDIOSO D.V",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
MENDIOLA,LEONCIO,R.,,"MENDIOLA, LEONCIO R.",COUNCILOR,LDP,2001,BULACAN,OBANDO,,M
MARQUEZ,VIRGILIO,D.G.,,"MARQUEZ, VIRGILIO D.G.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
PAPA,EDMUNDO,S.,,"PAPA, EDMUNDO S.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
CAPIRAL,ARMIN,R.,,"CAPIRAL, ARMIN R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
CAPIRAL,NEMIE,S.,,"CAPIRAL, NEMIE S.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,F
SAN MIGUEL,NARCISO,R.,,"SAN MIGUEL, NARCISO R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,OBANDO,,M
ANDRES,OLIVER,M.,,"ANDRES, OLIVER M.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
ROXAS,NAPOLEON MAURO,C.,,"ROXAS, NAPOLEON MAURO C.",VICE MAYOR,LP,2001,BULACAN,PANDI,,M
STA. ANA,GERARDO JR.,S.J,,"STA. ANA, GERARDO JR. S.J",COUNCILOR,LP,2001,BULACAN,PANDI,,M
AUSTRIA,GAVINO,C.,,"AUSTRIA, GAVINO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
MAURICIO,ENGRACIA,D.C.,,"MAURICIO, ENGRACIA D.C.",COUNCILOR,LDP,2001,BULACAN,PANDI,,F
CONCEPCION,VICTORINO,D.G.,,"CONCEPCION, VICTORINO D.G.",COUNCILOR,LP,2001,BULACAN,PANDI,,M
SANDIL,MARIO,C.,,"SANDIL, MARIO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
HILARIO,CRESENCIANO,C.,,"HILARIO, CRESENCIANO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
CRUZ,ROLANDO,D.C,,"CRUZ, ROLANDO D.C",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
PARULAN,RODOLFO,V.,,"PARULAN, RODOLFO V.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PANDI,,M
GONZALES,DOMINADOR,D.,,"GONZALES, DOMINADOR D.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
DELA CRUZ,EUSEBIA,M.,,"DELA CRUZ, EUSEBIA M.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,F
JUMAQUIO,SIMEON,M.,,"JUMAQUIO, SIMEON M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
SAN JUAN,FRANCISCO,B.,,"SAN JUAN, FRANCISCO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
DE ROXAS,MELCHOR,C.,,"DE ROXAS, MELCHOR C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
MARCOS,FLORENCIO,D.,,"MARCOS, FLORENCIO D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
ESTRELLA,ZOILO,G.,,"ESTRELLA, ZOILO G.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
ESTRELLA,BOY,C.,,"ESTRELLA, BOY C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
VALENCIA,JULIO,A.,,"VALENCIA, JULIO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
VENTURA,ARMANDO,S.J.,,"VENTURA, ARMANDO S.J.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PAOMBONG,,M
VISTAN,JAIME,J.,,"VISTAN, JAIME J.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
JAVIER,ROLANDO,C.,,"JAVIER, ROLANDO C.",VICE MAYOR,LDP,2001,BULACAN,PLARIDEL,,M
YAP,LEONILO,I.,,"YAP, LEONILO I.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
TAN,FRANCISCO,R.,,"TAN, FRANCISCO R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
SAN DIEGO,BENJAMIN,P.,,"SAN DIEGO, BENJAMIN P.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
BELL,PAULINO JR.,R.,,"BELL, PAULINO JR. R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
SURIO,LORIE,V.,,"SURIO, LORIE V.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,F
MARQUEZ,PABLO,L.,,"MARQUEZ, PABLO L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
MARCELO,ARMANDO,M.,,"MARCELO, ARMANDO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
RIVERA,JOSE FRANCISCO,C.,,"RIVERA, JOSE FRANCISCO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PLARIDEL,,M
CASTILLO,ELPIDIO,C.,,"CASTILLO, ELPIDIO C.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
ESGUERRA,VICENTE,B.,,"ESGUERRA, VICENTE B.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
GARCIA,LEOVIGILDO,S.,,"GARCIA, LEOVIGILDO S.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
ENRIQUEZ,MARCELO,D.,,"ENRIQUEZ, MARCELO D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
SULIT,EFREN,L.,,"SULIT, EFREN L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
SANTOS,ENOC JR.,L.,,"SANTOS, ENOC JR. L.",COUNCILOR,INDEPENDENT,2001,BULACAN,PULILAN,,M
MONTEJO,MA. ROSARIO,O.,,"MONTEJO, MA. ROSARIO O.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,F
CALEON,LAMBERTO,E.,,"CALEON, LAMBERTO E.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
REYES,MANUELITO,C.,,"REYES, MANUELITO C.",COUNCILOR,LP,2001,BULACAN,PULILAN,,M
MARTINEZ,MACARIO,L.,,"MARTINEZ, MACARIO L.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,PULILAN,,M
GALVEZ,EDGARDO,V.,,"GALVEZ, EDGARDO V.",MAYOR,NPC,2001,BULACAN,SAN ILDEFONSO,,M
MAGBITANG,JUAN,B.,,"MAGBITANG, JUAN B.",VICE MAYOR,KAMPI,2001,BULACAN,SAN ILDEFONSO,,M
VERGEL,EDGAR,V.,,"VERGEL, EDGAR V.",COUNCILOR,NPC,2001,BULACAN,SAN ILDEFONSO,,M
VELARDE,EDUARDO,P.,,"VELARDE, EDUARDO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN ILDEFONSO,,M
BADE,BONIFACIO,M.,,"BADE, BONIFACIO M.",COUNCILOR,NPC,2001,BULACAN,SAN ILDEFONSO,,M
ILLESCAS,ISAGANI,C.,,"ILLESCAS, ISAGANI C.",COUNCILOR,NPC,2001,BULACAN,SAN ILDEFONSO,,M
JIMENEZ,LEOPOLDO,K.,,"JIMENEZ, LEOPOLDO K.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN ILDEFONSO,,M
FERNANDEZ,LOURDES,F.,,"FERNANDEZ, LOURDES F.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN ILDEFONSO,,F
TOLENTINO,EMELYN,L.,,"TOLENTINO, EMELYN L.",COUNCILOR,NPC,2001,BULACAN,SAN ILDEFONSO,,F
EVANGELISTA,CEFERINO,M.,,"EVANGELISTA, CEFERINO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN ILDEFONSO,,M
ROQUERO,EDUARDO,V.,,"ROQUERO, EDUARDO V.",MAYOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
DELOS SANTOS,PERLITA,A.,,"DELOS SANTOS, PERLITA A.",VICE MAYOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,F
DRIO,ROGER,D.,,"DRIO, ROGER D.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
SARMIENTO,EULOGIO III,C.,,"SARMIENTO, EULOGIO III C.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
AGAPITO,RODOLFO,H.,,"AGAPITO, RODOLFO H.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
AGUIRRE,EUSEBIO,B.,,"AGUIRRE, EUSEBIO B.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
ROQUERO,NORBERTO,V.,,"ROQUERO, NORBERTO V.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
BARTOLOME,RENATO,D.S.,,"BARTOLOME, RENATO D.S.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
REYES,GUILLERMA,D.S.,,"REYES, GUILLERMA D.S.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,F
NICOLAS,ABELARDO,B.,,"NICOLAS, ABELARDO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
SANTOS,ENRY,L.,,"SANTOS, ENRY L.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
DALUZ,PACIFICO,A.,,"DALUZ, PACIFICO A.",COUNCILOR,LDP,2001,BULACAN,SAN JOSE DEL MONTE CITY,,M
SEVILLA,SANTIAGO,C.,,"SEVILLA, SANTIAGO C.",MAYOR,LDP,2001,BULACAN,SAN MIGUEL,,M
DELA CRUZ,MEGUELITO,B.,,"DELA CRUZ, MEGUELITO B.",VICE MAYOR,LDP,2001,BULACAN,SAN MIGUEL,,M
MACASU,ROGELIO,E.,,"MACASU, ROGELIO E.",COUNCILOR,LDP,2001,BULACAN,SAN MIGUEL,,M
DELA CRUZ,RICHARD,P.,,"DELA CRUZ, RICHARD P.",COUNCILOR,LDP,2001,BULACAN,SAN MIGUEL,,M
TECSON,BAYANI,P.,,"TECSON, BAYANI P.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN MIGUEL,,M
LACANILAO,CONRADO JR.,D.C.,,"LACANILAO, CONRADO JR. D.C.",COUNCILOR,LDP,2001,BULACAN,SAN MIGUEL,,M
MALANG,ARSENIO,J.,,"MALANG, ARSENIO J.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN MIGUEL,,M
PAGALA,AVIGAIL,S.,,"PAGALA, AVIGAIL S.",COUNCILOR,LDP,2001,BULACAN,SAN MIGUEL,,F
MENDEZ,JOHN,H.,,"MENDEZ, JOHN H.",COUNCILOR,PMP,2001,BULACAN,SAN MIGUEL,,M
CABLING,RENATO,M.,,"CABLING, RENATO M.",COUNCILOR,LDP,2001,BULACAN,SAN MIGUEL,,M
VICEO,JAIME JR.,Y.,,"VICEO, JAIME JR. Y.",MAYOR,PMP,2001,BULACAN,SAN RAFAEL,,M
YULO,JULITO,L.,,"YULO, JULITO L.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN RAFAEL,,M
SEVILLA,PEDRO JR.,J.,,"SEVILLA, PEDRO JR. J.",COUNCILOR,PMP,2001,BULACAN,SAN RAFAEL,,M
CASTRO,RINO,V.,,"CASTRO, RINO V.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN RAFAEL,,M
VIOLA,FRANCISCO JR.,G.,,"VIOLA, FRANCISCO JR. G.",COUNCILOR,PMP,2001,BULACAN,SAN RAFAEL,,M
PAULINO,JULIE ANN,DB.,,"PAULINO, JULIE ANN DB.",COUNCILOR,PMP,2001,BULACAN,SAN RAFAEL,,F
VASALLO,EDUARDO,H.,,"VASALLO, EDUARDO H.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN RAFAEL,,M
AQUINO,ROSEMARIE,I.,,"AQUINO, ROSEMARIE I.",COUNCILOR,PMP,2001,BULACAN,SAN RAFAEL,,F
VIOLAGO,BERNABE,D.,,"VIOLAGO, BERNABE D.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SAN RAFAEL,,M
DAYRIT,FLORANTE,D.G.,,"DAYRIT, FLORANTE D.G.",COUNCILOR,PMP,2001,BULACAN,SAN RAFAEL,,M
RAMOS,BARTOLOME,D.R.,,"RAMOS, BARTOLOME D.R.",MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,M
CRUZ,MA. NERISSA,P.,,"CRUZ, MA. NERISSA P.",VICE MAYOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,F
PEREZ,ROBERTO,B.,,"PEREZ, ROBERTO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,M
CAGUIAT,LEOPOLDO,D.G.,,"CAGUIAT, LEOPOLDO D.G.",COUNCILOR,LDP,2001,BULACAN,SANTA MARIA,,M
FRANCISCO,ABUNDIO,E.,,"FRANCISCO, ABUNDIO E.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,M
GERONA,LAMBERTO,P.,,"GERONA, LAMBERTO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,M
CONCEPCION,MARINA,F.,,"CONCEPCION, MARINA F.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,F
JOAQUIN,ALEXANDER,R.,,"JOAQUIN, ALEXANDER R.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,M
CLEMENTE,ELMER,B.,,"CLEMENTE, ELMER B.",COUNCILOR,LP,2001,BULACAN,SANTA MARIA,,M
SANTIAGO,MA. SOCORRO,P.,,"SANTIAGO, MA. SOCORRO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,BULACAN,SANTA MARIA,,F
VARGAS,ELIZABETH,R.,,"VARGAS, ELIZABETH R.",MAYOR,LAKAS NUCD-UMDP,2001,NUEVA ECIJA,ALIAGA,,F
REYES,VICTORIANO,E.,,"REYES, VICTORIANO E.",VICE MAYOR,BALANE,2001,NUEVA ECIJA,ALIAGA,,M
CAJUCOM,CESAR,M.,,"CAJUCOM, CESAR M.",COUNCILOR,BALANE,2001,NUEVA ECIJA,ALIAGA,,M
MORENO,AURORA,D.,,"MORENO, AURORA D.",COUNCILOR,LAKAS NUCD-UMDP,2001,NUEVA ECIJA,ALIAGA,,F
MARTIN,JUANITO,B.,,"MARTIN, JUANITO B.",COUNCILOR,BALANE,2001,NUEVA ECIJA,ALIAGA,,M
ESPINO,PRUDENCIO,S.,,"ESPINO, PRUDENCIO S.",COUNCILOR,BALANE,2001,NUEVA ECIJA,ALIAGA,,M
DE LEON,MARIO,D.,,"DE LEON, MARIO D.",COUNCILOR,LDP,2001,NUEVA ECIJA,ALIAGA,,M
CORPUS,ADRIANO,S.,,"CORPUS, ADRIANO S.",COUNCILOR,BALANE,2001,NUEVA ECIJA,ALIAGA,,M
RAMOS,JUAN,F.,,"RAMOS, JUAN F.",COUNCILOR,LAKAS NUCD-UMDP,2001,NUEVA ECIJA,ALIAGA,,M
PASCUAL,FELIX,M.,,"PASCUAL, FELIX M.",COUNCILOR,LAKAS NUCD-UMDP,2001,NUEVA ECIJA,ALIAGA,,M
GAMILLA,JAIME,L.,,"GAMILLA, JAIME L.",MAYOR,BALANE,2001,NUEVA ECIJA,BONGABON,,M
