Year,Position,Last,Given,Sex
2004,COUNCILOR,PESALBON,ACHILLEUS,M
2004,COUNCILOR,ONIOT,CANDIDO,M
2004,COUNCILOR,DONAIRE,ALFONSO,M
2004,MAYOR,LOQUIAS,NESTOR,M
2004,VICE MAYOR,MARTINEZ,ANGELITO,M
2004,COUNCILOR,VIDAD,MANOLO,M
2004,COUNCILOR,DIN,JERRY,M
2004,COUNCILOR,BARRI,DIOSCORO,M
2004,COUNCILOR,URO,CARLOS,M
2004,COUNCILOR,NINANG,SERGIO,M
2004,COUNCILOR,QUIÑONES,MANOLO,M
2004,COUNCILOR,OTERO,CELSO,M
2004,COUNCILOR,BULALOC,SALVACION,F
2004,MAYOR,DOLAUTA,ROLANDO,M
2004,VICE MAYOR,MANTOS,BELMAN,M
2004,COUNCILOR,TAUCAN,DANILO,M
2004,COUNCILOR,DOLAUTA,EDGARDO,M
2004,COUNCILOR,ADORABLE,MERLOU,F
2004,COUNCILOR,MEDICO,JONATHAN,M
2004,COUNCILOR,AGUILAR,ROBERTO,M
2004,COUNCILOR,PALWA,ALI,M
2004,COUNCILOR,CASTILLO,ERLINDA,F
2004,COUNCILOR,RETUYA,JOSE,M
2004,MAYOR,ACOSTA,TEODORO,M
2004,VICE MAYOR,MASONG,MANOLO,M
2004,COUNCILOR,GACO,BERNANDINO,M
2004,COUNCILOR,DAMAS,ROGELIO,M
2004,COUNCILOR,SABIO,ROBERTO,M
2004,COUNCILOR,MINGO,CERILO,M
2004,COUNCILOR,BONTONG,CHARITA,F
2004,COUNCILOR,JAGONIA,SANCHO,M
2004,COUNCILOR,OCTAO,MAXIEDYMAE,F
2004,COUNCILOR,MAGLASANG,MERLYN,F
2004,MAYOR,LUMO,ROMULO,M
2004,VICE MAYOR,POLOYAPOY,RONALDO,M
2004,COUNCILOR,ARMECIN,JUSTINIANO,M
2004,COUNCILOR,BAJA,FE,F
2004,COUNCILOR,CORAGE,ROEL,M
2004,COUNCILOR,BANDAJON,ISABELITO,M
2004,COUNCILOR,CAMPILAN,ROLANDO,M
2004,COUNCILOR,MALANOG,FRANCISCO,M
2004,COUNCILOR,AMORES,WARLITO,M
2004,COUNCILOR,CATALAN,DAVID,M
2004,MAYOR,BALAOD,EDUARDO,M
2004,VICE MAYOR,BEIERLY,ERLINDA,F
2004,COUNCILOR,ALEMAN,PROTACIO,M
2004,COUNCILOR,BALAOD,CARIDAD,F
2004,COUNCILOR,IGTOS,NENA,F
2004,COUNCILOR,COLEGADO,GILBERT,M
2004,COUNCILOR,ABUEVA,SOCRATES,M
2004,COUNCILOR,YROG-IROG,PRECILO,M
2004,COUNCILOR,MACHON,JUDE,M
2004,COUNCILOR,APAO,EDGAR,M
2004,MAYOR,DALID,EDMUNDO,M
2004,VICE MAYOR,TABAY,LOURDES,F
2004,COUNCILOR,BINARAO,MELANIE,F
2004,COUNCILOR,DILAO,ANTONIO,M
2004,COUNCILOR,MORAN,RODOLFO,M
2004,COUNCILOR,JISON,ALBERTO,M
2004,COUNCILOR,CAÑALES,ROLANDO,M
2004,COUNCILOR,LALICAN,ROWELL,M
2004,COUNCILOR,CARREON,SOCRATES,M
2004,COUNCILOR,SALADAGA,PATRICIO,M
2004,MAYOR,VEGA,BONIFACIO,M
2004,VICE MAYOR,ROTA,CEASAR,M
2004,COUNCILOR,VILLAMERO,FRANCISVIC,M
2004,COUNCILOR,ROTA,MAYCHEL,F
2004,COUNCILOR,PANCHO,ELIEZER,M
2004,COUNCILOR,GOZALO,JAROLD,M
2004,COUNCILOR,NANDANG,SAMMY,M
2004,COUNCILOR,OCAMPO,FELIX,M
2004,COUNCILOR,SUAN,PORFERIA,F
2004,COUNCILOR,PINTAC,LUCRECIO,M
2004,MAYOR,ADLAON,EDILBERTO,M
2004,VICE MAYOR,CODIUM,FELIPE,M
2004,COUNCILOR,MAATA,MERLINDA,F
2004,COUNCILOR,RIVERA,ANNIE,F
2004,COUNCILOR,PAILDEN,MARIO,M
2004,COUNCILOR,LABADAN,CORAZON,F
2004,COUNCILOR,RADAN,LEONARDO,M
2004,COUNCILOR,BALUGTOD,ADRIANO,M
2004,COUNCILOR,MANGINSAY,EMILIO,M
2004,COUNCILOR,MONTES,ROMEO,M
2004,MAYOR,LOBREGAT,CELSO,M
2004,VICE MAYOR,CLIMACO,MARIA,F
2004,COUNCILOR,VELASQUEZ,MILABEL,F
2004,COUNCILOR,EDDING,ASBI,M
2004,COUNCILOR,DALIPE,MANUEL,M
2004,COUNCILOR,ELAGO,JUAN,M
2004,COUNCILOR,ITURRALDE,CESAR,M
2004,COUNCILOR,CLIMACO,LUIS,M
2004,COUNCILOR,CANDIDO,REYNERIO,M
2004,COUNCILOR,NATIVIDAD,ROEL,M
2004,COUNCILOR,JIMENEZ,CESAR,M
2004,COUNCILOR,LIM,RODOLFO,M
2004,COUNCILOR,ENRIQUEZ,ELIAS,M
2004,COUNCILOR,GUINGONA,BENJAMIN,M
2004,MAYOR,SOTTO,REMBERTO,M
2004,VICE MAYOR,BALAWAG,JAIME,M
2004,COUNCILOR,TIU,RICHARD,M
2004,COUNCILOR,ROA,ROGELIO,M
2004,COUNCILOR,AHIRON,ABDUSAID,M
2004,COUNCILOR,ZAMORAS,LOLITO,M
2004,COUNCILOR,TAN,FILEMON,M
2004,COUNCILOR,HADJIRUL,MATAL,M
2004,COUNCILOR,MUSA,GALWAS,M
2004,COUNCILOR,OCAMPOS,BALMES,M
2004,MAYOR,FAMOR,TERESITA,F
2004,VICE MAYOR,LIM,ARNULFO,M
2004,COUNCILOR,CURIBA,FLORDELIZ,F
2004,COUNCILOR,GAKO,MARVIN,M
2004,COUNCILOR,PADERANGA,ERNITA,F
2004,COUNCILOR,MOTUS,ROY,M
2004,COUNCILOR,BECADA,ALFONSO,M
2004,COUNCILOR,CASAS,JULIETA,F
2004,COUNCILOR,VALERIANO,FRANKLIN,M
2004,COUNCILOR,LOQUINTE,DOMICIANO,M
2004,MAYOR,PALMA,ERIC,M
2004,VICE MAYOR,ABICO,DANILO,M
2004,COUNCILOR,CASTOR,REX,M
2004,COUNCILOR,BRAGANZA,NIMITZ,M
2004,COUNCILOR,ARAYA,MARIANA,F
2004,COUNCILOR,JORE,JERRY,M
2004,COUNCILOR,DUNGOG,HELEN,F
2004,COUNCILOR,EVANGELIO,LITO,M
2004,COUNCILOR,CENTURIAS,BIENVENIDO,M
2004,COUNCILOR,YAP,RICHARD,M
2004,MAYOR,GONZALES,EXPEDITO,M
2004,VICE MAYOR,PALALON,DARWIN,M
2004,COUNCILOR,PABAYOS,DODELYN,F
2004,COUNCILOR,TALAVER,MANUEL,M
2004,COUNCILOR,SUARES,BONIFACIO,M
2004,COUNCILOR,BAJADA,NOE,M
2004,COUNCILOR,PAYPON,DIOSDADO,M
2004,COUNCILOR,TAGAPIA,CELSO,M
2004,COUNCILOR,ILDEFONSO,NILO,M
2004,COUNCILOR,QUINTILLA,MECILINA,F
2004,MAYOR,OLEGARIO,REY,M
2004,VICE MAYOR,PONTANAR,MARLON,M
2004,COUNCILOR,ABALDE,JOSE,M
2004,COUNCILOR,ANGAS,JIMMY,M
2004,COUNCILOR,INOFERIO,VALENTINO,M
2004,COUNCILOR,VILLAFUERTE,RAMON,M
2004,COUNCILOR,SALINAS,FELIPE,M
2004,COUNCILOR,ALFORTE,BRENDA,F
2004,COUNCILOR,EBOL,JOEL,M
2004,COUNCILOR,OLEGARIO,RALPH,M
2004,MAYOR,CHU,FREDDIE,M
2004,VICE MAYOR,CAINGLET,GEORGE,M
2004,COUNCILOR,COMEDIDO,ODESSA,F
2004,COUNCILOR,BRAGADO,DAVID,M
2004,COUNCILOR,CIELO,EUSTAQUIO,M
2004,COUNCILOR,YAO CINCO,REYMON,M
2004,COUNCILOR,NAPIGKIT,ROSENDO,M
2004,COUNCILOR,CAPITANIA,ALEXANDER,M
2004,COUNCILOR,MENDOZA,JOSE,M
2004,COUNCILOR,FAMADICO,ARTURO,M
2004,MAYOR,CALOÑGE,RESTITUTO,M
2004,VICE MAYOR,DAMMANG,ANAM,M
2004,COUNCILOR,CALOÑGE,ROMERICO,M
2004,COUNCILOR,CALOÑGE,EDITHA,F
2004,COUNCILOR,SAID,HUSSIN,M
2004,COUNCILOR,CENAS,GREGORIO,M
2004,COUNCILOR,ARANAS,MERIAM,F
2004,COUNCILOR,ANJAWANG,JHEMAR,M
2004,COUNCILOR,JAIHARI,ABDULGANI,M
2004,COUNCILOR,ABDUHARI,GAPOR,M
2004,MAYOR,TURA,CECILLE,F
2004,VICE MAYOR,TINGCANG,MARCELO,M
2004,COUNCILOR,MODAPIL,OMAR,M
2004,COUNCILOR,GUEVARA,ELMA,F
2004,COUNCILOR,BANQUIAO,LORETO,M
2004,COUNCILOR,EBOL,VELIA,F
2004,COUNCILOR,ESPINA,EDGAR,M
2004,COUNCILOR,DEL CASTILLO,VINCENT,M
2004,COUNCILOR,EVALAROZA,ROGELIO,M
2004,COUNCILOR,CARAGAN,SARAH,F
2004,MAYOR,TAN,RYAN,M
2004,VICE MAYOR,ADANA,GEMMA,F
2004,COUNCILOR,SANDAGON,RONNIE,M
2004,COUNCILOR,ALMOCERA,TURIANO,M
2004,COUNCILOR,SALE,MANUEL,M
2004,COUNCILOR,ZAPANTA,EDWIN,M
2004,COUNCILOR,BALOYO,JING,M
2004,COUNCILOR,QUIRANTE,VIRGILIO,M
2004,COUNCILOR,BACTONG,MASSAH,M
2004,COUNCILOR,JANA,ALSAD,M
2004,MAYOR,CAPOTULAN,JOEL,M
2004,VICE MAYOR,CONTRIDAS,JUAN,M
2004,COUNCILOR,EDEM,GILBERT,M
2004,COUNCILOR,SAKALURAN,HAIRAL,M
2004,COUNCILOR,JAILANI,SABRE,M
2004,COUNCILOR,RUSTE,ARTHUR,M
2004,COUNCILOR,MACION,RUBEN,M
2004,COUNCILOR,TALIB,MAIMONA,F
2004,COUNCILOR,GALLARDO,ROMUALDO,M
2004,COUNCILOR,ABUBAKAR,ROMMEL,M
2004,MAYOR,MENDOZA,JOEPER,M
2004,VICE MAYOR,CHIONG,CARLITO,M
2004,COUNCILOR,AWING,LETECIA,F
2004,COUNCILOR,BECHAYDA,JAIME,M
2004,COUNCILOR,BANAGAN,REYMONDO,M
2004,COUNCILOR,CHUA,JOSEPHINE,F
2004,COUNCILOR,MAATA,PAULINO,M
2004,COUNCILOR,BUHISAN,ABBAS,M
2004,COUNCILOR,SUSBILLA,GERALDINE,F
2004,COUNCILOR,ABDUL,METCHANA,F
2004,MAYOR,PIODENA,DANILO,M
2004,VICE MAYOR,SUMICAD,WILSON,M
2004,COUNCILOR,CENAS,EDNA,F
2004,COUNCILOR,CAPRI,NOLI,M
2004,COUNCILOR,SUBIBI,SYRIL,M
2004,COUNCILOR,CUBIO,INOCENCIO,M
2004,COUNCILOR,CABABAT,LUCIO,M
2004,COUNCILOR,SUMICAD,EDNA,F
2004,COUNCILOR,CARREON,DANILO,M
2004,COUNCILOR,PIODENA,MICHAEL,M
2004,MAYOR,LUSPO,ARTHUR,M
2004,VICE MAYOR,SEMELLA,VALENTIN,M
2004,COUNCILOR,SALINDING,CHERYL,F
2004,COUNCILOR,AGRAVIADOR,JEAN,F
2004,COUNCILOR,KLING,NELCY,F
2004,COUNCILOR,CONSTANTINO,RENE,M
2004,COUNCILOR,ALVERIO,EMILIO,M
2004,COUNCILOR,ACOSTA,JULIUS,M
2004,COUNCILOR,DECIPULO,LEONARDO,M
2004,COUNCILOR,CATUNAO,GEORGE,M
2004,MAYOR,RAMISO,ORLANDO,M
2004,VICE MAYOR,ARINGOY,FLORENCIO,M
2004,COUNCILOR,SIHILAN,BILLY,M
2004,COUNCILOR,LIM,BASILISA,F
2004,COUNCILOR,BAGONOC,REYMOND,M
2004,COUNCILOR,NASSAI,ABDULHANI,M
2004,COUNCILOR,BACALSO,RODOLFO,M
2004,COUNCILOR,LIPAE,JUL,M
2004,COUNCILOR,SALAPUDDIN,HAMJAN,M
2004,COUNCILOR,DAMGO,PRUDENCIO,M
2004,MAYOR,RILLERA,GIL,M
2004,VICE MAYOR,ALEGRE,EDGAR,M
2004,COUNCILOR,YAMARO,JOVAN,M
2004,COUNCILOR,JAJURIE,MUJAHID,M
2004,COUNCILOR,BATAN,RONIE,M
2004,COUNCILOR,RICABORDA,FLORENCIO,M
2004,COUNCILOR,CENABRE,JOSE,M
2004,COUNCILOR,CASTILLO,RONIE,M
2004,COUNCILOR,RAMOS,ORLANDO,M
2004,COUNCILOR,VIERNES,GERARDO,M
2004,MAYOR,CLIMACO,ARSENIO,M
2004,VICE MAYOR,JOCSON,JULYVEN,M
2004,COUNCILOR,ABISON,ABDURAUP,M
2004,COUNCILOR,DESOASIDO,PABLITO,M
2004,COUNCILOR,DE LEON,MARFRED,M
2004,COUNCILOR,CARACOL,LORETO,M
2004,COUNCILOR,PANES,PERFECTO,M
2004,COUNCILOR,GREGORIO,ALBERT,M
2004,COUNCILOR,JALLA,ABDULSALAM,M
2004,COUNCILOR,BAWA,SARABON,M
2004,MAYOR,LAGO,ROGELIO,M
2004,VICE MAYOR,ROA,ARDAN,M
2004,COUNCILOR,RARA,PERLA,F
2004,COUNCILOR,BAIGAD,CALIXTRO,M
2004,COUNCILOR,BALATAYO,VIRGINIA,F
2004,COUNCILOR,BAS,JESUS,M
2004,COUNCILOR,ROSACIÑA,PAUL,M
2004,COUNCILOR,DAANOY,REBENIE,F
2004,COUNCILOR,BACARRO,EMMANUEL,M
2004,COUNCILOR,PABILLORE,BENITO,M
2004,MAYOR,DIONALDO,AGUSTIN,M
2004,VICE MAYOR,MADELO,CERILO,M
2004,COUNCILOR,AKIATAN,CHARLES,M
2004,COUNCILOR,DELES,RIC,M
2004,COUNCILOR,ENCARGUEZ,ALEJANDRINO,M
2004,COUNCILOR,POLITUD,NOEL,M
2004,COUNCILOR,RAVELO,ARTURO,M
2004,COUNCILOR,CESAR,MARIO,M
2004,COUNCILOR,VILLANUEVA,CARMENCITA,F
2004,COUNCILOR,TAMAYO,RAFAEL,M
2004,MAYOR,GUDITO,FORTUNATO,M
2004,VICE MAYOR,ESTUDILLO,TOMAS,M
2004,COUNCILOR,TERO,TOMAS,M
2004,COUNCILOR,TIRADO,ULYSES,M
2004,COUNCILOR,DONES,GRACE,F
2004,COUNCILOR,AYCO,ARMANDO,M
2004,COUNCILOR,OCDENARIA,ROBERTO,M
2004,COUNCILOR,CABILLAR,ERNESTO,M
2004,COUNCILOR,BENITO,DARIO,M
2004,COUNCILOR,BADIC,VICENTE,M
2004,MAYOR,AYUBAN,EDILBERTO,M
2004,VICE MAYOR,DUROG,ALEJANDRO,M
2004,COUNCILOR,LOPINA,HENRY,M
2004,COUNCILOR,CABUNOC,SERVILLE,M
2004,COUNCILOR,JIMENEZ,ANGELES,M
2004,COUNCILOR,BARGAMENTO,AURELIO,M
2004,COUNCILOR,DUROG,ARMANDO,M
2004,COUNCILOR,TAGADIAD,RODULFO,M
2004,COUNCILOR,EBARLE,NESTOR,M
2004,COUNCILOR,ARCILLA,AVELINO,M
2004,MAYOR,MANZANO,FELIX,M
2004,VICE MAYOR,ONTANILLAS-PIZARRO,MA.,F
2004,COUNCILOR,ABAN-MERCADERA,JANET,F
2004,COUNCILOR,ABSUELO,SEGUNDO,M
2004,COUNCILOR,ROA-MONTESCLAROS,MARIVIC,F
2004,COUNCILOR,PALMADA,JUDE,M
2004,COUNCILOR,BORALA,ALFREDO,M
2004,COUNCILOR,LAGURA,REY,M
2004,COUNCILOR,ENGBINO,HERMINIGILDO,M
2004,COUNCILOR,LAGRIA,ADRIAN,M
2004,MAYOR,OKINLAY,MARIO,M
2004,VICE MAYOR,PEPITO,ROTEO,M
2004,COUNCILOR,OKINLAY,JULIA,F
2004,COUNCILOR,PARAGUYA,PAUL,M
2004,COUNCILOR,TORTOLA,MYRON,M
2004,COUNCILOR,RIVERA,PACIFICO,M
2004,COUNCILOR,ALAMBRA,ALFREDO,M
2004,COUNCILOR,CHAVEZ,JESUS,M
2004,COUNCILOR,DANIOT,ARTHUR,M
2004,COUNCILOR,ROMERO,MITCHELL,M
2004,MAYOR,CABALLERO,JULIAN,M
2004,VICE MAYOR,CANOY,JERRY,M
2004,COUNCILOR,BAG-AO,JULIO,M
2004,COUNCILOR,CORNELL,DANNY,M
2004,COUNCILOR,DAMASING,MARYBETH,F
2004,COUNCILOR,JURADO,GERARDO,M
2004,COUNCILOR,CABALLERO,JOY,F
2004,COUNCILOR,CABAJAR,TITO,M
2004,COUNCILOR,BUNAYOG,EUTROPIO,M
2004,COUNCILOR,RAMIREZ,TRINITAS,F
2004,MAYOR,SUYAO,NENITA,F
2004,VICE MAYOR,BAJAO,WILFREDO,M
2004,COUNCILOR,GAMBOA,RAYMON,M
2004,COUNCILOR,PADSING,JOEL,M
2004,COUNCILOR,EBCAS,MERCY,F
2004,COUNCILOR,PENDATUN,MACMOD,M
2004,COUNCILOR,QUINTILA,DANNY,M
2004,COUNCILOR,BEJA,PAQUITO,M
2004,COUNCILOR,DORMITORIO,WILLIAM,M
2004,COUNCILOR,ROSELL,MISAEL,M
2004,MAYOR,LIGAN,LUCIANO,M
2004,VICE MAYOR,UY,RESTITUTO,M
2004,COUNCILOR,CASINABE,MINERVA,F
2004,COUNCILOR,ANG RABANES,REYNALDO,M
2004,COUNCILOR,SERIÑA,VICENTE,M
2004,COUNCILOR,MONTEROYO,ROLANDO,M
2004,COUNCILOR,JURADO,RODULFO,M
2004,COUNCILOR,AGRAVANTE,BENNY,M
2004,COUNCILOR,ROMERO,BERTMAN,M
2004,COUNCILOR,SAWYER,SOLEDAD,F
2004,MAYOR,GAWILAN,LORENZO,M
2004,VICE MAYOR,RAFISURA,RODITO,M
2004,COUNCILOR,CABUDOY,RAY,M
2004,COUNCILOR,ALCANTARA,JONATHAN,M
2004,COUNCILOR,OFIMA,SOCRATES,M
2004,COUNCILOR,SALINIO,FIDEL,M
2004,COUNCILOR,CLARIN,SERGIO,M
2004,COUNCILOR,BULALA,EDILBERTO,M
2004,COUNCILOR,GENERALAO,HENRY,M
2004,COUNCILOR,HANDAYAN,ESTEBAN,M
2004,MAYOR,RUBIO,NARCISO,M
2004,VICE MAYOR,BALANSAG,GODOFREDO,M
2004,COUNCILOR,YAM-OC,RANILLO,M
2004,COUNCILOR,DEVIBAR,ERNIE,M
2004,COUNCILOR,DY,NILDA,F
2004,COUNCILOR,GALLANO,DIOSCORA,F
2004,COUNCILOR,RUBIO,JULIAN,M
2004,COUNCILOR,LABIAL,LEONARD,M
2004,COUNCILOR,BUTAYA,NONELITA,F
2004,COUNCILOR,BUCAG,HONORIO,M
2004,MAYOR,LOPEZ,AURELIO,M
2004,VICE MAYOR,CABAÑEZ,ERIBERTO,M
2004,COUNCILOR,CALINGASAN,LEONARDO,M
2004,COUNCILOR,BUTA,VICENTICO,M
2004,COUNCILOR,EDRALIN,ERNESTO,M
2004,COUNCILOR,PORMINAL,RODRIGO,M
2004,COUNCILOR,CABARDO,JACINTA,F
2004,COUNCILOR,ABAS,ISRAEL,M
2004,COUNCILOR,EDURIA,RENEE,M
2004,COUNCILOR,AUXTERO,VIRGILIO,M
2004,MAYOR,FLORES,FLORENCIO,M
2004,VICE MAYOR,ZUBIRI,IGNACIO,M
2004,COUNCILOR,DINLAYAN,MANUEL,M
2004,COUNCILOR,DETICIO,AURORA,F
2004,COUNCILOR,ESTRADA,AMADO,M
2004,COUNCILOR,ANTIPASADO,PROVO,M
2004,COUNCILOR,GELLOR,JAIME,M
2004,COUNCILOR,BARROSO,CONRADO,M
2004,COUNCILOR,CASANOVA,BOB,M
2004,COUNCILOR,MELENDEZ,AMADOR,M
2004,COUNCILOR,MARAMARA,MELCHOR,M
2004,COUNCILOR,BARGOLA,ELECITA,F
2004,MAYOR,DELA ROSA,OSMUNDO,M
2004,VICE MAYOR,KILEM,EDDIE,M
2004,COUNCILOR,VENUS,FRANCIS,M
2004,COUNCILOR,BANDIALAN,ARMANDO,M
2004,COUNCILOR,EMANO,JOSE,M
2004,COUNCILOR,SAGUMHAY,MANUEL,M
2004,COUNCILOR,DELA ROSA,REUBEN,M
2004,COUNCILOR,ACHAS,ABRAHAM,M
2004,COUNCILOR,OCERO,AUGUSTINE,M
2004,COUNCILOR,PILOTON,TOMAS,M
2004,MAYOR,ACOSTA,SOCORRO,F
2004,VICE MAYOR,PAUSANOS,HILARIO,M
2004,COUNCILOR,QUIÑO,CLIVE,M
2004,COUNCILOR,PAYANGGA,ALEX,M
2004,COUNCILOR,DEMATA,MIGUEL,M
2004,COUNCILOR,DAGUNLAY,VICTORIO,M
2004,COUNCILOR,GOAYAN,WARLEO,M
2004,COUNCILOR,DITONA,DIOSDADO,M
2004,COUNCILOR,CORDOVEZ,EVELIO,M
2004,COUNCILOR,LEYSON,JERSON,M
2004,MAYOR,OBEDENCIO,JOSE,M
2004,VICE MAYOR,RESUS,ALICIA,F
2004,COUNCILOR,TORRES,GORDON,M
2004,COUNCILOR,ALVAREZ,JOSE,M
2004,COUNCILOR,ARANCES,TERESITA,F
2004,COUNCILOR,SABSAL,PEDRO,M
2004,COUNCILOR,MUÑASQUE,RUDY,M
2004,COUNCILOR,ROQUE,FERDINAND,M
2004,COUNCILOR,CABINTA,CATALINO,M
2004,COUNCILOR,BALABA,ADRIANO,M
2004,MAYOR,GARCES,ANTONIO,M
2004,VICE MAYOR,MABASO,FRANCISCO,M
2004,COUNCILOR,CUEME,BUENAVENTURA,M
2004,COUNCILOR,GARCES,MANOLITO,M
2004,COUNCILOR,LABIAL,LEO,M
2004,COUNCILOR,SERRA,VICENTE,M
2004,COUNCILOR,CALUNOD,BEN,M
2004,COUNCILOR,CABINTA,EMMANUEL,M
2004,COUNCILOR,NAPARAN,EDILBERTO,M
2004,COUNCILOR,ACOBO,CLARITA,F
2004,MAYOR,GUE,GREGORIO,M
2004,VICE MAYOR,CALIT,ELSITA,F
2004,COUNCILOR,ALO,ROBERTO,M
2004,COUNCILOR,SALAPANG,RICARTE,M
2004,COUNCILOR,BAGUIO,ALFEO,M
2004,COUNCILOR,REPALDA,MYRNA,F
2004,COUNCILOR,YABA,GLORIA,F
2004,COUNCILOR,VELASCO,RUDY,M
2004,COUNCILOR,CABACUNGAN,STEPHEN,M
2004,COUNCILOR,LUMBA,RODRIGO,M
2004,MAYOR,EDMA,LAURENCIA,F
2004,VICE MAYOR,SANTACERA,ADAM,M
2004,COUNCILOR,LAURON,CESARIA,F
2004,COUNCILOR,CATALAN,NORBERTO,M
2004,COUNCILOR,YEKE,ROGELIO,M
2004,COUNCILOR,ADAJAR,LUZ,F
2004,COUNCILOR,TABOCLAON,RICHARD,M
2004,COUNCILOR,DUTOSME,VICENTE,M
2004,COUNCILOR,ABAYATO,ANTONIO,M
2004,COUNCILOR,OLOWAN,EVAVIL,F
2004,MAYOR,BAULA,MARIE,F
2004,VICE MAYOR,CAGADAS,CONSOLACION,F
2004,COUNCILOR,SALE,ALEJANDRO,M
2004,COUNCILOR,GAGUAN,REYMAR,M
2004,COUNCILOR,ABAN,ERIBERTO,M
2004,COUNCILOR,DAIGON,FIDEL,M
2004,COUNCILOR,LINONDO,RUFO,M
2004,COUNCILOR,HAN-AWON,HERMOGENES,M
2004,COUNCILOR,SALE,SILVESTRE,M
2004,COUNCILOR,BACTONG,ALEXANDER,M
2004,MAYOR,NOBLE,AMADO,M
2004,VICE MAYOR,MACAPAYAG,NESTOR,M
2004,COUNCILOR,MACAPAYAG,EXEQUEL,M
2004,COUNCILOR,BIGCAS,ALBERTO,M
2004,COUNCILOR,NOBLE,AMADO,M
2004,COUNCILOR,HAGUINGAN,FIDEL,M
2004,COUNCILOR,ENONG,ADRIANO,M
2004,COUNCILOR,TIANZON,ROMEO,M
2004,COUNCILOR,ASILAN,GEONORO,M
2004,COUNCILOR,BORRETA,EUGENIO,M
2004,MAYOR,GALARIO,JOSE,M
2004,VICE MAYOR,VERANO,BENJAMIN,M
2004,COUNCILOR,BERNAL,HELEN,F
2004,COUNCILOR,AYON,ARLYN,F
2004,COUNCILOR,MABAO,ELIEZER,M
2004,COUNCILOR,GARCIA,OLIVER,M
2004,COUNCILOR,CHAN,EDUARDO,M
2004,COUNCILOR,ALFONSO,ALMER,M
2004,COUNCILOR,CENTILLAS,RENATO,M
2004,COUNCILOR,SAAVEDRA,TEONES,M
2004,COUNCILOR,AGRIPO,RHEA,F
2004,COUNCILOR,PEPITO,RANULFO,M
2004,MAYOR,BABARIN,QUINTILIANITO,M
2004,VICE MAYOR,TORRO,CLEMENTE,M
2004,COUNCILOR,RODRIGUEZ,MARVE,F
2004,COUNCILOR,BABAEL,THOMPSON,M
2004,COUNCILOR,MAISO,CLAUDIA,F
2004,COUNCILOR,ABREGANA,WIFREDO,M
2004,COUNCILOR,ABESAMIS,LIBRADO,M
2004,COUNCILOR,DABLO,ISIDRO,M
2004,COUNCILOR,JADMAN,OLIMPIO,M
2004,COUNCILOR,BORRES,BENARDO,M
2004,MAYOR,ABECIA,HELENIO,M
2004,VICE MAYOR,GALLA,ERLITO,M
2004,COUNCILOR,MALATON,JIMMY,M
2004,COUNCILOR,LLACUNA,FLOREPIS,F
2004,COUNCILOR,ROXAS,ALFREDO,M
2004,COUNCILOR,CORDERO,ROGELIO,M
2004,COUNCILOR,BANAAG,RICO,M
2004,COUNCILOR,CHAVES,GUADILLA,F
2004,COUNCILOR,JADMAN,MEDARDO,M
2004,COUNCILOR,TABALBA,HERNAN,M
2004,MAYOR,CASTAÑARES,BENEDICTO,M
2004,VICE MAYOR,JAJALLA,ALEX,M
2004,COUNCILOR,ABAO,MERLITO,M
2004,COUNCILOR,VICENTE,ALEX,M
2004,COUNCILOR,SOMOBAY,LEONCIO,M
2004,COUNCILOR,GALOCHINO,NERIO,M
2004,COUNCILOR,LABADAN,LEONARDO,M
2004,COUNCILOR,BEQUILLA,ERLINA,F
2004,COUNCILOR,PADERANGA,SOSINO,M
2004,COUNCILOR,DE LA PLAZA,BENJAMIN,M
2004,MAYOR,ROMUALDO,NOORDIN,M
2004,VICE MAYOR,ESPINAS,PRIMITIVO,M
2004,COUNCILOR,FABE,GIL,M
2004,COUNCILOR,BACOR,RUCHIE,F
2004,COUNCILOR,MAAÑO,PURA,F
2004,COUNCILOR,LADERA,PANCRACIO,M
2004,COUNCILOR,JALOP,NATIVIDAD,F
2004,COUNCILOR,REDERA,RENATO,M
2004,COUNCILOR,LABIAL,VIRGILIO,M
2004,COUNCILOR,MIRA,PACIFICO,M
2004,MAYOR,ONG,EUGENIO,M
2004,VICE MAYOR,LADAO,JOSE,M
2004,COUNCILOR,CHAVES,JUDITH,F
2004,COUNCILOR,MABOLO,NICODEMUS,M
2004,COUNCILOR,BANTO,GLORIA,F
2004,COUNCILOR,EBCAS,BIENVENIDO,M
2004,COUNCILOR,BATO,MARY,F
2004,COUNCILOR,PABATAO,REYNARDO,M
2004,COUNCILOR,BONACHITA,VIRGILIO,M
2004,COUNCILOR,NACAYTUNA,MARITES,F
2004,MAYOR,MAQUIABAS,JOSELITO,M
2004,VICE MAYOR,MANGINSAY,LEE,M
2004,COUNCILOR,PENDANG,PATERNO,M
2004,COUNCILOR,ANTONIO,NOLAN,M
2004,COUNCILOR,SANTOS,RAYMUND,M
2004,COUNCILOR,CLAPANO,QUINTIN,M
2004,COUNCILOR,TEJANO,FELMORE,M
2004,COUNCILOR,PALANGAN,BONG,M
2004,COUNCILOR,CANDA,AVELINO,M
2004,COUNCILOR,AMPASO,HADJI,M
2004,MAYOR,ALI,MADID,M
2004,VICE MAYOR,BALAS,ABDULLAH,M
2004,COUNCILOR,MACKNO,IBRAHIM,M
2004,COUNCILOR,CALANDADA,USTADMOHSIN,M
2004,COUNCILOR,YAHYA,USMAN,M
