region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION XII,SARANGANI,MAASIM,COUNCILOR,LONE,"PELIPAS, EMELITA",PCM,15351,20,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAASIM - LONE DIST"
REGION XII,SARANGANI,MAASIM,COUNCILOR,LONE,"AMBRAD, ALLAN",PCM,14379,2,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAASIM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"BALAZON, FREDDIE",PCM,12194,4,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"REGANIT, JAMES MARK",PCM,11585,14,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"ABLOG, JIM-JIM",PFP,10350,2,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"SAPAL, THONG",PCM,10076,16,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"ROCAPOR, GILBERT",PCM,9660,15,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"MAYLED, REMIGIUS",PCM,8945,11,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"WANAN, FREDIMEN",PCM,8801,18,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MAITUM,COUNCILOR,LONE,"DEL ROSARIO, ZUSIMA",PCM,8686,5,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MAITUM - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"OGAN, BOYET",IND,14919,10,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"ABDULRADZAK, THO",IND,13279,1,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"SUIB, NORIE",PCM,12819,17,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"SUIB, AL-OMER",PCM,12595,16,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"TATAD-SAMBAGA, DIANA JADE",PCM,12349,19,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"SUMBO, JING-JING",IND,12106,18,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"BUTIONG, NORBERTO",PCM,11601,3,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALAPATAN,COUNCILOR,LONE,"PALARION, BRANDY",PCM,10847,14,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALAPATAN - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"ASGAPO, ERWIN",PCM,34999,2,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"ALEGARIO, BING",PCM,29977,1,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"CONSTANTINO, TOTO",PCM,29596,3,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"PADERNILLA, VICTOR",PCM,28251,5,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"NALLOS, BEBOY",PCM,27180,4,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"RETUYA, ROMEL",PCM,23544,7,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"YUZON, EDDIE",IND,23256,9,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SARANGANI,MALUNGON,COUNCILOR,LONE,"PALEC, DONG-DONG",PCM,22922,6,"MEMBER, SANGGUNIANG BAYAN SARANGANI - MALUNGON - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"INOCENTE, BOY ITE",PDPLBN,19623,12,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"PLANA, JENNIFER",PDPLBN,16213,23,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"GARCIA, ALEX",PDPLBN,15519,10,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"PALUA, ROMEO",PFP,15293,22,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"PALOMAR, ARMAN",PDPLBN,14654,21,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"MADERO, MARIO",LDP,14079,15,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"REYES, JANEM FREE",PDPLBN,13238,24,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,BANGA,COUNCILOR,LONE,"DOREGO, FERMIN",LDP,13136,7,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - BANGA - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"ACHARON, DOC ODJOK",PCM,124726,1,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"YUMANG, JOSE EDMAR",RCRI,98616,48,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"LAGARE, DOMINADOR JR.",PCM,96680,25,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"CASABUENA, ATE LULU",PDPLBN,93623,15,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"CONGSON, VAN-VAN",PDPLBN,92440,17,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"BAGONOC, ELIZABETH",PDPLBN,90465,6,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"ATENDIDO, RICHARD",PCM,86692,4,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF GENERAL SANTOS,COUNCILOR,LONE,"BLANDO, JONATHAN",NP,84391,11,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF GENERAL SANTOS - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"CATORCE, MA. ESTER",PDPLBN,58064,6,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"SALA, SHARMAIGNE",PDPLBN,56555,18,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"HINAY, BERNARDO",PDPLBN,48546,8,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"JUMILLA, EINA",PDPLBN,47517,10,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"LAPIDEZ, MARK",PFP,46882,12,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"CADELLINO, HANDEL DEE",PFP,44033,4,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"SUBERE-ALBIOS, GRACE",PDPLBN,43846,21,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,CITY OF KORONADAL,COUNCILOR,LONE,"DIDELES, FRANCIS ROSS",PFP,43268,7,"MEMBER, SANGGUNIANG PANLUNGSOD SOUTH COTABATO - CITY OF KORONADAL - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"TUPAS-ISUGA, LET-LET",PDPLBN,15561,22,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"LARIDO, CHARLES JERRY",PFP,14956,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"ESTARES, ORNALFO",PDPLBN,14853,8,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"SOMIDO, ETIK",LDP,14722,19,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"OFONG, STEPHEN",PDPLBN,14541,16,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"BAAY, JIMMY",PDPLBN,12142,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"ARTACHO, JUDY",PDPLBN,11560,2,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,LAKE SEBU,COUNCILOR,LONE,"SALIF, BASILIO JR.",PROMDI,10932,18,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - LAKE SEBU - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"FUSINGAN, ROY",PFP,14184,8,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"LIDA, LEONARD VINCENT",PFP,13596,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"DENONONG, TEODORO",PFP,13000,4,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"FRIAS, SUZELLA CLAIRE",PFP,12627,6,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"SIOQUIM, GARY",PFP,12592,16,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"PANAGUITON, LIEZEL",PFP,11986,13,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"HUQUERIZA, RAMIE",PFP,11724,9,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,NORALA,COUNCILOR,LONE,"PILLA, LUCILA",PDPLBN,10819,15,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - NORALA - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"BANSUELO-CARLOS, JINGLE",IND,44726,2,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"JOVERO, ELIAZAR",IND,44325,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"ORBESIDO, LIGAYA",IND,42603,14,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"SALADA, CALIXTO",IND,41804,16,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"CORDOVA, LEO",IND,41632,6,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"OCTAVIO, ANTONIO",PFP,38899,13,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"REYES, PAUL JORDAN",PFP,37846,15,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,POLOMOLOK,COUNCILOR,LONE,"LUMAYAG, JOHN",PFP,37387,12,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - POLOMOLOK - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"MATINONG, BOGGIE",PDPLBN,13718,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"HARE, HENE",PDPLBN,11058,9,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"SEGURA, NELSON",PDPLBN,10744,13,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"APOSTOL, AMING",PDPLBN,10598,1,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"BARADAS, JOEL",PDPLBN,9657,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"FALE, HELEN",LDP,9478,7,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"MANUA, DANING",PDPLBN,9312,10,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SANTO NIÑO,COUNCILOR,LONE,"ASPILA, KAJONG",PDPLBN,9128,2,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SANTO NIÑO - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"ESCLETO, GRINGGO",PDPLBN,21638,10,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"ROSAL, TOTO",PDPLBN,20440,20,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"VILLANUEVA, RESULI",PDPLBN,18070,25,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"SOLIVIO, ROMULO JR.",PFP,17719,21,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"ESLABON, HAROLD",PFP,17621,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"COSTAN, REYNALDO",PFP,17250,6,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"ARMADA, BELTRAN",LDP,17220,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,SURALLAH,COUNCILOR,LONE,"VALDEVIESO, NONOY V",PDPLBN,15793,24,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - SURALLAH - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"TUAN, KIRK",LDP,22368,26,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"CORDADA, LUPOG",PDPLBN,20991,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"KUTA, FALIN",PDPLBN,19296,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"FADO, BARY",PDPLBN,18690,5,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"KAYAWAN, ELSA",PDPLBN,17871,10,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"KAMBLAN, GADING",PDPLBN,17812,9,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"ATAM-DE GROOT, LET LET",PFP,15378,2,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,T'BOLI,COUNCILOR,LONE,"DELA PEÑA, SOT",PDPLBN,15359,4,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - T'BOLI - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"BIDES, JUNJUN",PFP,14256,6,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"BALDON, BOBSI",PFP,13060,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"CAGAS, ROY",PFP,12679,7,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"DOC, CELSO",PFP,12281,10,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"MAGBANUA, TOTON",PFP,12172,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"TUTOR, ERVE",PFP,12106,17,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"CARIAGA, TOTOY",PFP,11796,8,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TAMPAKAN,COUNCILOR,LONE,"SELOTERIO, AMAY",PFP,10431,15,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TAMPAKAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"ALADA, KAP JOHNNY",PDPLBN,11162,3,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"PACLIBAR, KEESHA",PDPLBN,10556,18,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"VILORIA, MARY GRACE",PFP,9600,25,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"BUENDIA, NELSON JR.",IND,8844,6,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"DEOCADEZ, CHELSOR",PDPLBN,8567,12,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"BELO, ROSARIO",PDPLBN,7552,4,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"ABREA-TUDIO, ROSALINDA",PDPLBN,7350,1,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TANTANGAN,COUNCILOR,LONE,"SENECA, JUNE",PDPLBN,6950,21,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TANTANGAN - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"HATULAN, RUBI",PFP,20195,7,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"SOLILAPSI, JASPER",PFP,19901,13,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"AGUINALDO-DUARTE, WENDY",PFP,19798,1,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"MARIANO-TRABADO, GLY",PFP,19041,12,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"ZABALA, MARVIN",PFP,18459,17,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"CORNEJO, WEYNARD JOHN",PFP,17813,4,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"MARCELINO, RUEL",PFP,17614,11,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SOUTH COTABATO,TUPI,COUNCILOR,LONE,"YABUT, MAO",IND,15510,16,"MEMBER, SANGGUNIANG BAYAN SOUTH COTABATO - TUPI - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"SEGURA, BONG",LAKAS,20421,15,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"CASPE, JUN-JUN",LAKAS,19913,5,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"CATIWALAAN, JUSTINO",LAKAS,17808,6,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"FUENTES, PIYOK",LAKAS,16754,10,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"BITO-ONON, NONOY DEX",NP,15954,2,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
REGION XII,SULTAN KUDARAT,BAGUMBAYAN,COUNCILOR,LONE,"BANDADA, LUDIM",LAKAS,15691,1,"MEMBER, SANGGUNIANG BAYAN SULTAN KUDARAT - BAGUMBAYAN - LONE DIST"
